Lang,Text,Author,Service
en,RT @Balu513153: I've been trying to contact the SBI-Ipuruaplem branch online for an education loan. But no response. As per the SBI student…,Balu513153,loan
en,rt annyeongonglee proxie bright life insurance proxieth proxieonglee h,minminnsuga,insurance
en,rt quicktake south korea unique rental system tenant pay deposit often comprising life saving sizeable bank loan,sangmi_cha,savings
en,thrilled welcome aarthi ramakrishnan head strategy one asset enhance focus global asset management gift city platform year experience seasoned investment banker business leader aarthi brings wealth expertise http co vg fxlxevk,360ONEAsset,investment
en,@HDFCBank_Cares I am unable to withdraw my money from Neteller to my HDFC bank account and to my HDFC mastercard debit card. Need instructions to resolve it as soon as possible.,RawlGrg,card
en,gorakh k shinde hey sorry hear experience please allow u time look matter update soon request liaise query related insurance team kotak,KotakCares,insurance
en,"@L4tkeMuncher @ALeftistMoniker @micchiato @_dziga_ @BetterWorld0712 @ChrisMu24469747 @BillVillayne @shift_in2_turbo If the Demparty actually served the American ppl. by legalizing weed, canceling all student loan debts, lowering prices for prescription drugs, etc. (all of which Bidens/ClintonsDemParty wouldn't do(the right way)bc they're corrupt), all the rightwing propaganda would fall apart. https://t.co/YZi4lCXcaV",Serienjunkie007,loan
in,"RT @kmarkri: HDFC Bank June quarter QoQ loan growth .9 % PNB 4.1 % 
HDFC Bank June quarter (QoQ) deposits 1.6 % PNB 1.3 %",ashishk67217351,loan
en,rt iciciprulife world leading batsman surya kumar got field covered batting similarly challenge,RAJENDR17388151,insurance
en,rt thetokentimes welcome blcr epicenter p e gaming card endless strategy game keep evolving exci,shidoitsuk4,card
en,licindiaforever vk maury senior financial insurance advisor lic,Vinod8190,insurance
en,rt stealthygeek gop want government built biblical value dems woot feeding poor gop wait dems healing sick,themarketka,loan
en,singapore country poised maintain status leading global international financial center particularly investment banking wealth management asset management http co wcqmkebcsl,KelmerG,investment
en,rt powpow made hundred million climate awareness gore company generation investment management pay per mont,dennis_l0l,investment
en,"I issued a Axis Bank credit card of my zone .
One of the Employee of axis Bank called me and told me the features of this card 
I bought a fuel ⛽ of 15k and bank charged me a 117rs
Why ?
@AxisBankSupport 
@AxisBank",im_Prashant_24,card
en,kabiraakahe hi yet receive detail request share help u assist better regard tata aig general insurance co ltd,TATAAIGIndia,insurance
en,rt quicktake south korea unique rental system tenant pay deposit often comprising life saving sizeable bank loan,MRlgreenii,savings
en,"@mishra_baibhav @HDFC_Bank Debit or credit ?

For credit card, cvv isn’t necessary for saved cards in online trans, that’s what @ICICIBank_Care replied tome saying it’s allowed by RBI.

 But, yes OTP absolutely necessary.",Ranjan_Nayak,card
hi,"@ICICIBank_Care मैं icici bank में अपना सैलरी अकाउंट खोलना चाह रहा था व इस बैंक से personal loan भी लेना चाह रहा था  , पर अब कभी भी इस बैंक से मैं कोई सेवा नही लूंगा , क्रेडिट कार्ड भी बन्द करने की सोच रहा हूं । बेकार बैंक है , customer की वैल्यू नही है आपकी बैंक व बैंक कर्मियों की नजर में ।",MishraM63047,loan
en,British bank @HSBC has arranged a $24.5-million or P1.35-billion green loan to a subsidiary of Razon-led Prime Infrastructure Capital (Prime Infra) for the acquisition of a Cebu-based local waste management operation. https://t.co/Dp9HOycS4L,TheFinancialD,loan
en,"@AxisBankSupport @AxisBank My debit card has already expired, I am yet to get new one, I tried reaching RM/Branch senior manager/your customer care number one is responding properly, I never expected this level of poor service from Axis bank.",sujithkumar_g,card
en,rt stealthygeek gop want government built biblical value dems woot feeding poor gop wait dems healing sick,trebl900,loan
en,They are giving excuses from last few months due to which am not able to get loan from another bank and am being harassed mentally by PNB. Please intervene @RBI @PMOIndia @ashok,TheIntrovertSo1,loan
en,"RT @DealBeeOfficial: For Audible Subscription, You Need A Credit Card / Kotak, ICICI Or Citi Bank Debit Card For Payment.

Best Thing : ICI…",DealBeeOfficial,card
en,"@AxisBank I want to ask a question to the department of AXIS bank . How many charges will you deduct from a student's account ? Frequently you are deducting the dr. debit card charges.  If you want to deduct charges, at least  send a debit message to the account holder. Very Shameful",SDebasish0117,card
en,"@HDFC_Bank Hi Team, I am continuously trying to connect your people regarding a payment link for my  loan closure but no one is bothered for my complaint resolution.

Can you please take a look on priority sorry to say but your appointed RM are useless.",Kapildevpathak,loan
en,rblbank bajaj finserv want complaint mi selling card bajaj rbl team selling card told card free asking pay fee nit collected card getting message payment cancellation due,PatilWalley,card
en,pnb pal mabuhay mile mastercard annual fee year reward point mabuhay mile free mabuhay mile upon activation free travel insurance upto free purchase protection insurance upto k requirementes needed pnb accountholders http co wln jzjrn,michael103031,insurance
en,rt quicktake south korea unique rental system tenant pay deposit often comprising life saving sizeable bank loan,polcandr,savings
hi,@MahindraFin ₹12200 के loan emi पर अब loan moratorium के  नाम पर ₹20225 लिया जा सीधे तौर पर ₹8025 intrest के नाम पर लिया जा रहा हमें इसके बारे में पहले जानकारी नहीं दिया गया था अब mahindra finance के द्वारा घर आ के जबरदस्ती किया जा रहा है। #MahindraFinance @jagograhakjago @anandmahindra,Suraj40135068,loan
en,"@HDFC_Bank Kindly help me to refund my amount, i have paid 10k by mistake in credit card account and asking for refund but getting any response for that. I have mailed, talked tl customer care, gone to bank everything done. But not getting any support.",ParmeetPandya,card
en,"Our Agri Enterprise Loan product offers a lucrative way to scale your business to new heights.

Know more: https://t.co/kWPWpEUI5s

#SBI #AmritMahotsav #AgriEnterpriseLoan #KrishiSeSamriddhiKiOre https://t.co/k33upGw2jh",TheOfficialSBI,loan
te,"SBI Home Loans | ఇండ్ల రుణాలపై ఎస్బీఐ ఆఫర్.. 50-100 శాతం వరకూ ప్రాసెసింగ్ ఫీజు.. వారికి వడ్డీరేట్లలో డిస్కౌంట్!-Namasthe Telangana
https://t.co/GFynxtRQFb",ntdailyonline,loan
en,rt rotalks vijay barse founder slum soccer retired sport teacher made difference life talented footballer tu,IVMPodcasts,insurance
en,really want live life unfortunate happens must get insurance detail kindly contact http co ajzwazeeqb manikandan lic tirupur instagram instagood love like follow photography photooftheday instadail http co titlzuefdx,MANIINSUR3,insurance
en,hdfclife hdfc calling messaging despite insurance please stop disturb,purushottammit9,insurance
en,barazpaul jojofromjerz college educational proof brain work ethic get college degree degree well worth work loan lazy bitter good look wear well,oldejournalist,loan
en,marialcc mousefahy politicussarah popeye charge usury rate student loan,MyP_Chicago,loan
en,fraud taken bajaj finserv emi loan amp despite pre paying last emi extra amt deducted account via ec call declined complaint pending since th july bajaj c ecfjm sanjivrbajaj bajaj finserv http co lukqrnbyxq,Raamprasaa46561,emi
en,rt fegbaseline feg guaranteed price given bnb eth baseline ever increasing value fegtoken allows,Rizasofficial,loan
en,"@SBICard_Connect -While paying sbi credit card bill by debit cards, I found no option to pay by Indian Bank Debit Card powered by master card.",RajendraKadu16,card
en,"Hey @IqooInd what happened to your SBI bank discount offer ? Just three days ago you announced that there will be a bank discount of 2k INR on SBI and ICICI debit and credit card, but now at your website, there is no mention of SBI anywhere . Why? @GyanTherapy",BEINGZ5592,card
en,rachelbcam huw imagine spend put saving deposit house money probably already spent drug see parent absolutely fuming stopping rage think press coverage affect kid,RhysMcKavanagh,savings
en,victorshi hey idiot nobody scared generation figure bathroom use need cry closet pay student loan degree underwater lesbian basket weaving,saltydumpster,loan
en,rt dragonshield know dragon shield provides three different type double sleeving japanese size card yugioh,CATWASG,card
en,rt aknaivli illegalrecovery rbi rbisays dasshaktikanta finminindia newsarenaindia bajaj finserv nsitharaman never ever take loan,man22koli,loan
en,"@shift_in2_turbo Well, seeing how the U.S. Supreme Court just overturned the student loan forgiveness Biden was trying to do, he might not be able to without another lawsuit tying everything up again.",TenCraftsmen,loan
en,"somethin about living 30mi from the largest metropolitan area in my state gives me a hankering for a 72month $80k loan at 7.49% APR on a 2023 Ford Super Duty F-350® LARIAT SuperCab, 6.7L High Output Power Stroke® V8 Turbo Diesel Engine, TorqShift® Ten-Speed Automatic with Selecta",midwesterner_eh,loan
en,bajaj finance emi also deducted sir also bonus charge please make refund,AnuragK69232229,emi
en,cdn get car tax really anything left insurance gas repair none car found max actually fit minimum wage budget definitely year old car http co zgusjmugl,boozysmurf,insurance
en,kotak mahindra life insurance impacted moveit vulnerability data breach cybersecurity infosec incident databreach http co vpwfmpawbu,beyondmachines1,insurance
en,"There is a new fraud nowadays, 
An ICICI bank employee called me on whether I want to increase my credit card to which I confirmed. Gave consent for checking my credit score.
Now here the employee registered for a different card instead of increasing the limit.",PushkarMarathe1,card
en,"@AxisBank @AxisBankSupport 

Hi Team,

Today I have visited to in axis bank branch in dahanu near station for personal loan closer but staff was not ready to help including branch manager ankit jain so rude behavior of manager if they don't want to work please remove them",vishalthosare14,loan
en,rt odnutcho preview chokun focus hurting proxie bright life insurance,iamxiv__,insurance
en,cute payal lic insurance free,NareshK00165495,insurance
en,"@AxisBankSupport 
Dear Axis bank my credit card was applied on 5th date but it has been 14th date no process is going ahead please help me thank you https://t.co/Emgor5V5g9",Jitendr55344622,card
en,"@saravanan2509 Kindly click on this link https://t.co/lvKmCCglor for brief details on our Personal Loan Scheme. For more details in this regard, please visit our nearest branch.",TheOfficialSBI,loan
en,rt licindiaforever lic dhan vriddhi non linked non participating individual saving single premium life insurance plan,jega1605,insurance
en,@amazonIN Why my Axis Bank credit card is not working stating that due to limited success reate services of the card is temporarily suspended....amazing Amazon,dineshbisht69,card
und,https://t.co/kKGkvLM6nb,PGhosh38853,card
en,moreyraortho jffmac seems unfair use k insurance plan company pay pay pocket instead,JohnCaseIII,insurance
en,amongst f amp stock mphasis top gainer icici prudential life insurance top loser http co pji bjwqbd,tradingqna,insurance
en,"[ GRAB ] Asus i3 11th Gen Laptop : Pay via Any Card | Getting Double Bank Discount  at ₹ 26990

https://t.co/mjvkhfIzas

HDFC, ICICI ya SBI Credit Card se pay kro 6000 instant discount at ₹ 26999 https://t.co/5PUY3M5GdD",tgdealsoffl,card
en,"@ICICIBank  dear icici bank I'm getting frustrated by your service at branch jaswantgarh , ifsc code-ICIC0006713.

In chasing for debit card since long but bank staff is not responding at all. Plz do need full at earliest.
@sandeepbak @RBI @FinMinIndia",JasuMahiya,card
en,rt rwbaird bank giving need baird director investment solution explains incorporating cash strategy int,KennethHarden18,investment
en,"@CaresHdfc6117 @HDFCBank_Cares i have taken a loan from you, and ecs was getting debited from my ICICI account, my loan got closed in hdfc bank 5 month back, and ICICI just charged me 18000 rs for failed ecs, where are they from these many days why did I not get about this payment earlier",harishshet3,loan
en,@Ravisutanjani I paid my axis card bill one day after due date but the amount got refunded after 2 days. The bank charged me late fees and a debit interest will be charged. I don’t know what was my mistake if the bill I paid after debit got refunded after 2 days?,anuragtom,card
hi,@MahindraFin ₹12200 के loan emi पर अब lockdown loan moratorium के  नाम पर ₹20225 लिया जा सीधे तौर पर ₹8025 intrest के नाम पर लिया जा रहा हमें इसके बारे में पहले जानकारी नहीं दिया गया था अब mahindra finance के द्वारा घर आ के जबरदस्ती किया जा रहा है। #MahindraFinance @jagograhakjago @RBI,Suraj40135068,loan
en,"@angryshrub @ChrysophylaxD01 @Yishay__Majors @shift_in2_turbo Biden has done nothing. His big infrastructure bill was a corporate giveaway, just like the PPP loans he could forgive, while the college loan kids can just GFT - no loan forgiveness for you. 

If West got nothing done, at least you will have elected someone who would have tried.",TomHillgardner,loan
en,every deposit gold rush saving account earns shot yearly grand prize chance win monthly drawing miss new year started may giving plenty time strike gold banklocal prize http co jmmzahrnv,frontiercommun5,savings
en,lodha plethora option adding value customer decision key neha plasterwala head marketing aditya birla insurance broker ltd live growthmixer mumbai http co cdmdjfnept,moengage,insurance
en,"✅[ Don't Miss Free Loot ] Amazon : Get 3 Months Of Audible Subscription at Just ₹2

Link : https://t.co/Gq5v3JdzDz

*₹199/Month (Now Only ₹2) After 3 Months, Cancel Anytime.

For Audible Subscription, You Need A Credit Card / Kotak, ICICI Or Citi Bank Debit Card For Payment. https://t.co/rW95Fqzu3Z",bangmykart,card
en,bajajallianz maruti corp msarenaofficial irdaindia taken car insurance policy bajaj year rejected nd time one help please ping,foods_bharat,insurance
en,kapilchopra ashwinivaishnaw trai forget indore co real estate co leading bank insurance co give recorded call marketing product number full dnd last week suddenly bharti axa amp pnb metlife become aggressive agent calling appears stringent target,viveksah,insurance
en,rt ribbonorii card labeled cute foul http co ouq xrux,StarlightTran17,card
en,"@AxisBankSupport Fraud Bank of India is @AxisBank @AxisBankSupport 
This people's cut my loan amount of RS 448 and I have 500 in my account the loan amount is cut and axis fraud Bank also make a charge of 400 of bounce emi that is there type of harsement of cust. loan account no. PPR014707865660",artiChoudh71256,loan
en,"@ICICIBank @ICICIBank_Care You have the most untrained , unprofessional staff at sirsa branch. Because of their stupidity i have lost 6000+ processing fee while applying for an loan at icici bank .. now will be moving my salary account and existing home loan to another bank.",YuvrajBrock1,loan
en,role collaborate wealth advisor team prepare provide comprehensive wealth management advice high net worth client thoughtful comprehensive wealth management customized investment portfolio http co doq wyciak,MlangKC,investment
en,get fixed monthly income investment bajaj finance limited fixed deposit scheme fixeddeposit corporetefd deposit saving personalfinance bajajfinance http co nkpyn ab,yo_nerkar,savings
en,dagbofather soul gbogbo emi,lowarre_akins,emi
en,@pnbindia  it's make pnb one of the worst bank when it comes to provide digital loan. Sorry to say this but very irresponsible customer service facility and no response from customer care.,ashutoshgns,loan
en,Block filpkart axis Bank credit card so reduce cashback and reward points @flipkartsupport @Filpkartsport @FilpkartCu74780 @AxisBank @AxisBankSupport @CRED_club @CreditCardsCom @bycottflipkartaxisbankcreditcard,BittuKu35530293,card
en,@HDFC_Bank @HDFCBank_Cares plz get ur shit together...3-4 times a week your server is down...debit card payments don't work...GPay or PayTM payments don't go through just your bank...what kind of shit digital service do you people offer ur customers....plz learn from @ICICIBank,samirsaini,card
en,http co e yp hxe add favorite played card never like ready hero play game support crowdfunding mission save elf world everyone need hero battlecard collector cardgame usagamr rnewelf washingtonnews,Rnewelfelfqueen,card
en,drprashantmish humour dr ji bajaj finance really desperate give loan,jatinde36350475,loan
en,"Built the way to success with IDBI Bank’s i_Learn Education Loan. Start your journey today! For more details, visit: https://t.co/Dd9fjLH3AF… #IDBIBank #EducationLoan https://t.co/VbK3rZw9do",IDBI_Bank,loan
en,prateetimu dear prateeti certainly experience want request kindly dm u contact detail employee id investigate issue regard reliance nippon life insurance http co cg xiadvo,RNLIC_CARE,insurance
en,"@sanjuagar87 @_rd350 Hi Sanju, Apologies for the inconvenience caused. Due to intermittent fluctuations with Axis Bank Credit Card at the time of your transaction, it resulted in a failed transaction. Rest assured, amount will be automatically refunded to your account within 3 working days.",GoKiwiNow,card
en,rt grantstern today news free florida new florida state guard everyone afraid would turned desant,licantropo_max,insurance
en,rt stealthygeek gop want government built biblical value dems woot feeding poor gop wait dems healing sick,Pattidbedwell,loan
en,"@kushalbhagia Altleast you finally got to see it, but with Axis bank app there is no option to see the credit card number.",LostSou76385143,card
en,sagarku hi sagar regret inconvenience caused please share email id contact detail via direct message dm team connect resolve concern promptly regard sbi general insurance http co nky ekx,sbigeneral,insurance
en,‘Terrible tragedy’: Anand Mahindra on pregnant woman run over by Mahindra Finance loan recovery agent https://t.co/leF9to11bm,BandanaMrs,loan
en,pashish hi ashish regret inconvenience caused please share email id contact detail via direct message dm team connect resolve concern promptly regard sbi general insurance http co nky ekx,sbigeneral,insurance
en,"@anjileeistwal @ICICIBank @ICICIBank_Care I went to ICICI Bank and asked for net banking, they asked me to call customer care for new debit card. That debit card never came to me.. I closed the account, now they keep calling me to maintain minimum balance..",Shamanthprem,card
en,"@ICICIBank @RBI we have registered your part payment request for ICICI Bank Loan Acct XX345. Your request no.SR917522222 dated 15-JUL-23. will be completed in 11 working days.
Sincerely,
Team ICICI Bank 
RBI pls reply why would it take 11 days do your rules specify this.",RohanShah31,loan
en,"How and from where to take education loan, know all the important things including interest rate, bank, conditions, eligibility
https://t.co/KCVPnD1Tzc",InBigmunch,loan
en,rt momotexx one wholesome interaction ever shinkansen kyoto tokyo lady gave u tissue cause,pyg_xl,card
en,@Yishay__Majors @shift_in2_turbo ...... FAKED student loan forgiveness..... knowing it would be shut down by SCOTUS,yogagirlmab,loan
en,make saving habit stand chance winning opening deposit amp c apply http co uxdalntyzf sblove itcanbe http co iq owaer,StandardBankZA,savings
en,stealthqe angry like bank leave fidelity offer money market account debit card check writing direct deposit option ally marcus capital one amex high yield saving option everyone checking account consent,UncleFromNH,savings
en,also came say card day far manageable day reckoning card yesterday marked good arrives,FootjobTherapy,card
hi,"#banks  - ये 5 बैंक दे रहे हैं सबसे सस्ता होम लोन, जानिए पूरी डिटेल्स

@RBI @HDFC_Bank @pnbindia @MyIndusIndBank @MyIndianBank @mahabank 

#banking #homeloan #interestrates #latestnewsupdate #moneycontrol 
https://t.co/rpweg9eapm",MoneycontrolH,loan
en,"RT @infosolfintech: In the bustling financial landscape of Delhi NCR, Infosol Fintech emerges as a leading provider of Loan Against Propert…",naveensinhaa,loan
en,rt xg preview proxie bright life insurance proxieth proxiegorn h,jellypeachh,insurance
en,example investment money around lac buy hdfc bank icici bank para defence som distillery bajaj finance etc invest fall current sensex level make strong nd go et since morning market start,KKrishnaswame,investment
en,@SMARTWORLDDEV Question is: When do you plan to resolve  your loan hold with HDFC AND ICICI bank?,yashagr13,loan
en,rt sensorygirl payday piggy distributing fund across account deposit account wi,SpoilLilith,savings
en,"Card offer of INR 3000 on Axis Bank Credit and Debit Cards.
Card offer of INR 400p on HDFC bank credit card on order of 50000 and above
Special INR 5000 off for limited units or till stock ends.

Can't be exercised together is what I understood. #nothingphone2",Abhi_Banarasi,card
en,rt jamesbradleyca biden department education announced today canceling debt federal student loa,merleslaststand,loan
en,rt gruffrep guy soft would save special card hit draw right shes win,miaduartech,card
en,rt doctorhimanshu daily get call loan random number jiocare reliancejio number inspite complaint done prope,Helene_1264,loan
en,rt yottasavings turn losing powerball megamillions ticket winner easy share losing powerbal,CiminoJacq76877,savings
en,hey bajaj finance homeloansbyhdfc kotakbankltd theofficialsbi heard people got cost emi plan tomato paying installment exactly indian need right tomatoemi lifesaver tomatopricehike tomato,HyderAliHashmii,emi
en,rt stock precision u ethanol popular investment theme blending petrol alcoholic drink hand sanitizers antisept,Doors2Jack,investment
en,bajaj finance taken personal loan bajaj app showing term loan received loan amount r paying regular emi last month paid r still showing pay principal amount http co vcjsbdqzy,ItsVikasOficial,emi
en,life insurance stock rallying last one week hdfc life insurance sbi life insurance gained percent last four consecutive session stock currently hovering week high level,OnlyNickey,insurance
en,"#BIG #News
SBI hikes MCLR-based lending rates by 5 bps across tenures.

State Bank of India , India  largest public sector lender Bank ,  hiked the marginal cost of funds-based lending rate (MCLR) by 5 basis points (bps) with effect from July 15
#SBI_Bank
#sbi #home #loan #flat",propertynwslive,loan
en,hdfcergogic surprised attitude hdfc ergo claim rejection may treatment approved due personal reason postponed today apply afresh hdfc ergo denies claim need think hdfc ergo reliable cover medical insurance,SundarrajNagar2,insurance
en,rt iobindia plant seed financial success iob deposit scheme watch saving grow steadily enjoy secure future,kkspu01,savings
en,"These are some of the Most Premium Credit Cards in India, Comes with Over ₹1 Lakh Joining/Annual Fee Combined

Axis Reserve - ₹59,000
HDFC Infinia - ₹12,500
Axis Magnus - ₹10,000
Axis Atlas - ₹5,000
American Express Gold Charge - ₹4,500

What’s Your Favourite Credit Card? https://t.co/SfVnDdwufP",Ravisutanjani,card
en,"SBI, ICICI Bank RuPay Card Holders Can Now Link Their Credit Cards With BHIM

Know more: https://t.co/1NkUpSqvWn

#uniquetimes #LatestNews #bhim #GooglePlay #ICICIBank #SBI https://t.co/EMSIKX8ydi",uniquetimesorg,card
en,rt sanjaybabu bill payment shopping loan much one app asking mom dad download b,Sanach5S,loan
en,thedemocrats say lower congress wage term limit party also put personal insurance u deductible see like could someone please forgive loan car payment house payment credit card incurred covid,rfrden56,loan
en,RT @NitanDebnath2: Before 2013yr my own cash funds&amp; gold metals to metals dealings &amp; transactions was done a bank loan set me backed of 15…,nitan_debnath,loan
en,gdixon barely got ahead vulnerable safe work worst covid found role guaranteed longterm wfh migrated australia right early property price rocket saving keep deposit increase,BadCustSvc101,savings
en,"@L4tkeMuncher @ALeftistMoniker @micchiato @_dziga_ @BetterWorld0712 @ChrisMu24469747 @BillVillayne @shift_in2_turbo Bernie would've canceled all student loan debts &amp; done anything else he can do as president👇 (that Biden can't bc hes fucking corrupt), and ppl. would notice &amp; show up en masse in the midterms &amp; give him &amp; the Dems more power. https://t.co/As5Sx8634k",Serienjunkie007,loan
en,"Visit of BDO, Baliapal to UCO Bank, Baliapal to ensure sanction of loan on MO GHARA https://t.co/dGmDhYQ9Cw",BaliapalB,loan
en,adityabirlagrp bajaj finserv respected health insurance policy bajaj since merged u aditya birla every year increased premium giving excuse company increased revised premium rate,DrArshad077,insurance
en,"@ICICIBank_Care @ICICIBank What requested details? This is not my request, my request was to find irresponsible fellow employee who was applied my loan application claiming to be pre-approved I suggest ICICI bank officials to refer oxford dictionary to understand the meaning of pre-approved then get back https://t.co/R9UUsFgANv",NaveenKumarVR10,loan
ko,아메리칸 익스프레스 블랙 카드 / AMERICAN EXPRESS BLACK CREDIT CARD https://t.co/ErwWEr2gmv,imissrose555,card
en,"@AxisBank Fraud Bank of India is @AxisBank @AxisBankSupport 
This people's cut my loan amount of RS 448 and I have 500 in my account the loan amount is cut and axis fraud Bank also make a charge of 400 of bounce emi that is there type of harsement of cust. loan account no. PPR014707865660",artiChoudh71256,loan
en,rt shaikk bajaj finance shaik karimulla kadapa india customer bajaj finserv availed several product,MMazzharr,card
en,dear theofficialsbi mandatory take insurance open account sbi,ritikkumar369,insurance
en,ruralindia aam admi living credit card bajaj allianz loan,Vinoochari,loan
en,applied icici pay protection insurance taking loan received pratisad cash e cashe recovery agent calling u abusing family today filed complaint cashe agent rbisays,rahulmore143,insurance
en,"RT @TheOfficialSBI: Discover everyday savings on essential products with SBI.
Order now!

For details, visit: https://t.co/2XyrYrHtrI

#SBI…",CGMSBIGuw,card
en,@HDFC_Bank I have debit card in my HDFC bank account now rupay platinum debit card but I want to upgrade business money back debit card by turning it off but I have applied again and again through net banking but I am not getting that card  hey please solve my problem.,Jitendr9853,card
en,rt terraloire big bank multiple leader sit hospital board toronto pwc kpmg mckinsey multiple investment,ewolkcin,investment
hi,"#UPIPayments: SBI और ICICI बैंक के ग्राहक रूपे क्रेडिट कार्ड से कर सकेंगे UPI पेमेंट, जानिए डिटेल 

@TheOfficialSBI @ICICIBank 

#ICICIBank #RUPAY #creditcard #SBI #upi #digitalpayments #moneycontrol

https://t.co/7kT66RlORm",MoneycontrolH,card
en,rt stacysinterlude brooklyn library snapped made special edition library card honor book hov exhibit http,MultifacetedJaz,card
en,rt mysterydealz launched oneplus nord g gb ram gb storage r effectively flat r sbi,GritupCareers,card
en,presssec include pillaging wallet tax payer pay billion student loan,OVGR81982,loan
en,"Redmi (43 Inches) 4K Ultra HD Smart LED TV at 20,749 With SBI/ICICI Credit Card.

https://t.co/lok4Bdna07

Lloyd 1.5 Ton 4 Star Fixed Speed Window AC at 25499 With Bank Offer

https://t.co/B9W4tBr2Bw",realQuickDeal,card
en,"In the bustling financial landscape of Delhi NCR, Infosol Fintech emerges as a leading provider of Loan Against Property (LAP) services. Collaborating with esteemed banking partners such as ICICI Bank, HDFC Bank, Axis Bank, Tata Capital, and Axis

https://t.co/xG9ZAErY1M https://t.co/kgiyi5Kvp9",infosolfintech,loan
en,rt aknaivli rahul middleclassnpa bajaj finserv rbi settlementguru bajaj dangerous covid literally seen peop,man22koli,card
en,pathetic service makemytrip makemytripcare bad experience makemytrip hotel booking booked hotel insurance booking needed help cce suggests talk aditya birla insurance guy cheat people,abhi_vic2020,insurance
en,rt hillarymonahan chase trying win customer get free open checking saving accoun,knottingthewind,savings
en,rt grantstern today news free florida new florida state guard everyone afraid would turned desant,jdanton,insurance
en,joebiden swore uphold constitution yet planning forgive student loan violation supreme court decision say pretty dure impeachable offense usual democrat care sad sad,Bill_Bendel,loan
en,"RT @HTMumbai: ICICI Bank sanctioned  ₹300-crore loan to Videocon Group company when it had no cash flow: CBI 

(reports @charulshahjoshi)
h…",cityofdreamsnow,loan
en,"RT @santum0018: Having serious security issues with ICICI Bank credit cards.

Was doing transaction with my icici card in amazon put a wron…",aayushj30_12,card
en,background colborn journey began socal ventured investment banking united nation wealth management discovered potential crypto vc background embraced ico boom found cutting edge crypto space http co niosaofhgj,0xMLow,investment
en,rt azeem pmshehbazspeed pmshehbazspeed loan financial initiative introduced government country region p,Azeem_6301,loan
und,https://t.co/J6Iy2pGeEH,serastha1314,card
en,rbisays finminindia myindusindbank bajaj finserv today loan disbursed interest rate country extortion murder protection government way recovering done even single goon,DeepakTapash,loan
en,messiera potus duped responsible pay loan fault responsibility fix mistake going fix mine,jodylcomis,loan
en,"@HDFCBank_Cares HDFC did not cares.. the link is not working, unresponsive customer services, no way to reach executives after working hours.. I got the loan from another bank. Disappointed with HDFC service speed.

FY: I am using HDFC account from last 10 years",kvjain019,loan
en,"RT @Mysterydealz: MSI Modern 15, AMD Ryzen 7-7730U, 40CM FHD 60Hz Laptop (16GB/1TB NVMe SSD  @52490

Link : https://t.co/2ZortO1DrQ

Apply…",Narendrachinnu1,card
en,rt tharealbello top fastest red card football history cc sportszion http co vmysiapoup,datdreadgirl,card
en,"On that note, if you like the idea of using credit card rewards to invest, then there's actually a pretty solid option: Platinum Card from American Express for Charles Schwab.

Read more 👉 https://t.co/xnjSDZpDZa",FioneyMoney,card
en,bajaj finserv bajaj ltd sanjivrbajaj pls sense stop giving unauthorized call day night courtesy sure find number authorization call anyone credit card loan emi ridiculous please activate dnd asap bajaj finserv http co wzwqjqwjif,RonakJa13929744,loan
en,insure health hdfc ergo optimum secure health insurance get restore benefit offer restoration base sum insured enjoy rain without worrying health http co f iijgb http co qbhsd isxf,mariasagaya,insurance
en,"In a major step, Centre announced a uniform allowance for #NCC which will go directly to their bank accounts &amp; for this zero balance accounts will be created.

Under this initiative, SBI will open zero balance accounts of all NCC Cadets with debit card, cheque books &amp; passbooks… https://t.co/ux49VfjeyI",ians_india,card
en,salute goi amp narendramodi jee contribution growing india never like also bring notice taxpayer people lose job amp able make emi recoveryaganet harassing get stopped hdfc bank rbi pmoindia nsitharaman bajaj finance http co tju afkmgp,AmitKrSingh87,emi
en,"RT @HTMumbai: ICICI Bank sanctioned  ₹300-crore loan to Videocon Group company when it had no cash flow: CBI 

(reports @charulshahjoshi)
h…",DevMakhija8,loan
en,bajaj finance different story different customer executive resolution fraud alert dont go bajaj finserv emi card never disclose thing get trapped make rule card transaction,DeepakKamboj79,card
en,one benefit higher interest rate return saving product like cd looking lot attractive know get detail http co vqgpgopfhc savingsgoals returnoninvestment http co im hjohm http co nmltirjmg,ShopCherryHills,savings
en,myindusindbank indeed new bajaj finserv helpful people calling least time day offer credit card etc like bajaj offer loan overdraft facility multiple time day really care seems,NoyonSENSE,card
en,bajaj finserv happened even though old customer pay emi regularly http co ab grhjlo,shaikhasim958,emi
en,rt manishr app totally fraud innocent people please request world install app number,techindo21,emi
en,rt blisterguy troll kid hunter card hearthstone latest expansion titan official card reveal tit,yoghilessbubu,card
en,rt huangxiaojie subscribe p max life insurance hahaha,MaeChawarin,insurance
en,also victim fraud r lakh premium paid cheque pnb insurance policy renewal expired policy earlier premium paid r police register fir dr vijay jolly ex delhi bjp mla cpdelhi amitshah http co fahnoatazn,VijayJollyBJP,insurance
en,"RT @kamakarzy247: @Emmanue94098366 @woye1 Even just now, HSBC bank sent me a mail advertising loan. They clearly stated what you CANNOT USE…",woye1,loan
en,rt moengage lodha next talking driving tailor made banking recommendation every customer every time expert,rajaram1141,insurance
en,rt marcdez correct get higher insurance industry go un checked therefore fall market force raise pr,BSwirlsi,insurance
